Reporting Entity,Facility Name,Type,State,Electricity Production GJ,Electricity Production Mwh,Scope 1 t CO2 e,Scope 2 t CO2 e,Total Emissions t CO2 e,Emission Intensity t Mwh,Grid Connected,Grid,Primary Fuel,Important Notes,2014
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek II WCMG Power Station,F,QLD,334009,92780,52701,40.0,52741,0.57,On,NEM,Waste Coal Mine Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek WCMG Power Station,F,QLD,281532,78203,40593,62.0,40655,0.52,On,NEM,Waste Coal Mine Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Pine Creek A Power Station,F,NT,765667,212685,99718,0.0,99718,0.47,On,DKIS,Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Red Hill LFG Power Station,F,WA,77397,21499,1654,2.0,1656,0.08,On,SWIS,Landfill Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Springvale LFG Power Station,F,VIC,22268,6186,480,4.0,484,0.08,On,NEM,Landfill Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tahmoor WCMG Power Station,F,NSW,173792,48276,27460,5.0,27465,0.57,On,NEM,Waste Coal Mine Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tamala Park LFG Power Station,F,WA,117355,32599,2505,3.0,2508,0.08,On,SWIS,Landfill Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tower CSM Power Station,F,NSW,587770,163269,105330,24.0,105354,0.65,On,NEM,Waste Coal Mine Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Warmun Facility,F,WA,9427,2619,1972,0.0,1972,0.75,Off,Off-grid,Diesel,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Weipa Solar Power Station,F,QLD,9029,2508,0,11.0,11,0.0,Off,Off-grid,Solar,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 1 LFG Power Station,F,SA,23767,6602,886,4.0,890,0.13,On,NEM,Landfill Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 2 LFG Power Station,F,SA,62744,17429,1327,2.0,1329,0.08,On,NEM,Landfill Gas,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,F,VIC,81626,22674,4,47.0,51,0.0,On,NEM,Wind,-,2020
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,10274576,2854049,1462684,961.0,1463645,,-,-,-,-,2020
CLARE SOLAR FARM HOLDINGS PTY LTD,Clare Solar Farm,F,QLD,726307,201752,80,840.0,920,0.0,On,NEM,Solar,-,2020
CLARE SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,-,726307,201752,80,840.0,920,,-,-,-,-,2020
CLARKE ENERGY (AUSTRALIA) PTY. LTD.,Daandine Power Station,F,QLD,406375,112882,61562,660.0,62222,0.55,On,NEM,Coal Seam Methane,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. APT PIPELINES LIMITED and CLARKE ENERGY (AUSTRALIA) PTY. LTD., have each included the same data for the Daandine Power Station in their NGER reports.",2020
CLARKE ENERGY (AUSTRALIA) PTY. LTD.,Corporate Total,C,-,406375,112882,61562,660.0,62222,,-,-,-,-,2020
CLEANCO QUEENSLAND LIMITED,Barron Gorge Power Station,F,QLD,680393,188998,299,543.0,842,0.0,On,NEM,Hydro,-,2020
CLEANCO QUEENSLAND LIMITED,Kareeya Power Station,F,QLD,2018871,560798,70,846.0,916,0.0,On,NEM,Hydro,-,2020
CLEANCO QUEENSLAND LIMITED,Swanbank E Power Station,F,QLD,3894520,1081811,440081,1192.0,441273,0.41,On,NEM,Gas,-,2020
CLEANCO QUEENSLAND LIMITED,Wivenhoe Power Station,F,QLD,676578,187938,27,304307.0,304334,0.0,On,NEM,Hydro,-,2020
CLEANCO QUEENSLAND LIMITED,Corporate Total,C,-,7270362,2019545,440477,306888.0,747365,,-,-,-,-,2020
CONTRACT POWER AUSTRALIA PTY LTD,Cue Town Powerstation,F,WA,12371,3436,2416,0.0,2416,0.7,Off,Off-grid,Diesel,-,2020
CONTRACT POWER AUSTRALIA PTY LTD,Meekatharra Town Powerstation,F,WA,21671,6020,4141,0.0,4141,0.69,Off,Off-grid,Diesel,-,2020
CONTRACT POWER AUSTRALIA PTY LTD,Mt Magnet Town Powerstation,F,WA,14074,3910,2393,0.0,2393,0.61,Off,Off-grid,Gas,-,2020
CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,F,WA,11889,3303,2402,0.0,2402,0.73,Off,Off-grid,Diesel,-,2020
CONTRACT POWER AUSTRALIA PTY LTD,Sandstone Town Powerstation,F,WA,2349,652,511,0.0,511,0.78,Off,Off-grid,Diesel,-,2020
CONTRACT POWER AUSTRALIA PTY LTD,Wiluna Town Powerstation,F,WA,8508,2364,1667,0.0,1667,0.71,Off,Off-grid,Diesel,-,2020
CONTRACT POWER AUSTRALIA PTY LTD,Yalgoo Town Powerstation,F,WA,3555,987,797,0.0,797,0.81,Off,Off-grid,Diesel,-,2020
CONTRACT POWER AUSTRALIA PTY LTD,Corporate Total,C,-,74417,20671,14327,0.0,14327,,-,-,-,-,2020
CWF HOLDINGS PTY LTD,Collgar Wind Farm,F,WA,2486495,690693,247,1346.0,1593,0.0,On,SWIS,Wind,-,2020
CWF HOLDINGS PTY LTD,Corporate Total,C,-,2486495,690693,247,1346.0,1593,,-,-,-,-,2020
DELTA ELECTRICITY PTY LTD,Vales Point Power Station,F,NSW,24372427,6770119,6367344,98996.0,6466340,0.94,On,NEM,Black Coal,-,2020
DELTA ELECTRICITY PTY LTD,Corporate Total,C,-,24372427,6770119,6367344,98996.0,6466340,,-,-,-,-,2020
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,124964,34712,0,170.0,170,0.0,On,NEM,Solar,-,2020
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,-,124964,34712,0,170.0,170,,-,-,-,-,2020
DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,F,VIC,2930100,813917,243,484.0,727,0.0,On,NEM,Wind,-,2020
DUNDONNELL WIND FARM PTY LTD,Corporate Total,C,-,2930100,813917,243,484.0,727,,-,-,-,-,2020
EDIFY ENERGY PTY. LTD.,Gannawarra Solar Farm Pty Ltd,F,VIC,382474,106243,17,0.0,17,0.0,On,NEM,Solar,-,2020
EDIFY ENERGY PTY. LTD.,GESS ProjectCo Pty Ltd,F,VIC,0,0,15,2842.0,2857,0.0,On,NEM,Battery,-,2020
EDIFY ENERGY PTY. LTD.,Hamilton Solar Farm Pty Ltd,F,QLD,452015,125560,116,0.0,116,0.0,On,NEM,Solar,-,2020
EDIFY ENERGY PTY. LTD.,The Daydream Solar Farm Trust,F,QLD,1180951,328042,35,0.0,35,0.0,On,NEM,Solar,-,2020
EDIFY ENERGY PTY. LTD.,The Hayman Solar Farm Trust,F,QLD,375046,104180,17,0.0,17,0.0,On,NEM,Solar,-,2020
EDIFY ENERGY PTY. LTD.,Whitsunday Solar Farm Pty,F,QLD,394974,109715,115,0.0,115,0.0,On,NEM,Solar,-,2020
EDIFY ENERGY PTY. LTD.,Darlington Point Solar Farm Pty Ltd,F,NSW,756647,210180,151,0.0,151,0.0,On,NEM,Solar,-,2020
EDIFY ENERGY PTY. LTD.,Corporate Total,C,-,3542107,983919,466,2842.0,3308,,-,-,-,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,6783,1884,10,2.0,12,0.01,On,SWIS,Wind,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,471454,130959,52840,0.0,52840,0.4,On,SWIS,Gas,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,3756282,1043412,956005,2183.0,958188,0.92,On,SWIS,Black Coal,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,13734,3815,1780,0.0,1780,0.47,Off,Off-grid,Diesel,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,F,WA,5243,1456,0,0.0,0,0.0,Off,Off-grid,Wind,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,F,WA,48961,13600,1,6.0,7,0.0,Off,Off-grid,Wind,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel Power Station,F,WA,19277,5355,2449,0.0,2449,0.46,Off,Off-grid,Diesel,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,F,WA,7503,2084,0,8.0,8,0.0,On,SWIS,Wind,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,F,WA,19560,5433,5283,0.0,5283,0.97,On,SWIS,Gas,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,2411711,669920,354786,595.0,355381,0.53,On,SWIS,Gas,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,F,WA,12914677,3587410,3260481,1642.0,3262123,0.91,On,SWIS,Black Coal,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,F,WA,111333,30926,25262,0.0,25262,0.82,On,SWIS,Gas,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,F,WA,2014036,559454,497194,0.0,497194,0.89,On,SWIS,Gas,-,2020
ELECTRICITY GENERATION AND RETAIL CORPORATION,Corporate Total,C,-,21800554,6055709,5156091,4436.0,5160527,,-,-,-,-,2020
ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,F,WA,249,69,50,0.0,50,0.72,On,SWIS,Diesel,-,2020
ELECTRICITY NETWORKS CORPORATION,Corporate Total,C,-,249,69,50,0.0,50,,-,-,-,-,2020
ELLIOTT GREEN CHILDERS PTY LTD,Childers Solar Farm,F,QLD,389998,108333,14,279.0,293,0.0,On,NEM,Solar,-,2020
ELLIOTT GREEN CHILDERS PTY LTD,Corporate Total,C,-,389998,108333,14,279.0,293,,-,-,-,-,2020
ELLIOTT GREEN NEVERTIRE PTY LTD,Nevertire Solar Farm,F,NSW,846065,235018,11,628.0,639,0.0,On,NEM,Solar,-,2020
ELLIOTT GREEN NEVERTIRE PTY LTD,Corporate Total,C,-,846065,235018,11,628.0,639,,-,-,-,-,2020
ELLIOTT GREEN SUSAN RIVER PTY LTD,Susan River Solar Farm,F,QLD,545836,151621,17,379.0,396,0.0,On,NEM,Solar,-,2020
ELLIOTT GREEN SUSAN RIVER PTY LTD,Corporate Total,C,-,545836,151621,17,379.0,396,,-,-,-,-,2020
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala One Solar Farm,F,SA,900995,250276,0,0.0,0,0.0,On,NEM,Solar,-,2020
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala Two Solar Farm,F,SA,895644,248790,0,0.0,0,0.0,On,NEM,Solar,-,2020
ENEL GREEN POWER AUSTRALIA PTY LTD,Corporate Total,C,-,1796639,499066,0,0.0,0,,-,-,-,-,2020
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,22024,6118,4316,0.0,4316,0.71,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,12620,3505,2369,0.0,2369,0.68,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,57973,16104,10732,0.0,10732,0.67,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,16635,4621,6132,431.0,6563,1.33,On,NEM,Gas,-,2020
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,5383,1495,970,0.0,970,0.65,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,6034,1676,1072,0.0,1072,0.64,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,4999,1389,1008,0.0,1008,0.73,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,10752,2987,2073,0.0,2073,0.69,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,8492,2359,1568,0.0,1568,0.66,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,7117,1977,1448,0.0,1448,0.73,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,4405,1224,880,0.0,880,0.72,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6815,1893,1243,0.0,1243,0.66,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,6856,1904,1154,0.0,1154,0.61,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3522,978,731,0.0,731,0.75,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,26937,7483,4593,0.0,4593,0.61,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,8931,2481,1274,400.0,1674,0.51,On,NEM,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,11618,3227,2273,0.0,2273,0.7,On,NEM,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,22301,6195,4283,0.0,4283,0.69,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,3215,893,682,0.0,682,0.76,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,4594,1276,842,0.0,842,0.66,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,18452,5126,3482,0.0,3482,0.68,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,8757,2433,1669,0.0,1669,0.69,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,9926,2757,1920,0.0,1920,0.7,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,4437,1233,902,0.0,902,0.73,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,6539,1816,1143,0.0,1143,0.63,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7901,2195,1512,0.0,1512,0.69,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,30878,8577,6018,0.0,6018,0.7,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,11649,3236,2252,0.0,2252,0.7,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,6497,1805,1280,0.0,1280,0.71,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,1776,494,357,0.0,357,0.72,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,95562,26545,17075,0.0,17075,0.64,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,5521,1533,1086,0.0,1086,0.71,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,17426,4841,3367,0.0,3367,0.7,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4571,1270,778,0.0,778,0.61,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,6884,1912,1322,0.0,1322,0.69,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5781,1606,1129,0.0,1129,0.7,Off,Off-grid,Diesel,-,2020
ENERGY QUEENSLAND LIMITED,Corporate Total,C,-,493780,137161,94935,831.0,95766,,-,-,-,-,2020
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,161990,44997,29573,1055.0,30628,0.66,On,NEM,Gas,-,2020
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,460490,127914,94587,5378.0,99965,0.74,On,NEM,Gas,-,2020
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,29108758,8085766,7082278,10060.0,7092338,0.88,On,NEM,Black Coal,-,2020
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,1060963,294712,165632,22240.0,187872,0.56,On,NEM,Gas,-,2020
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,2441731,678259,258550,6658.0,265208,0.38,On,NEM,Gas,-,2020
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,32048316,8902310,11066127,144839.0,11210966,1.24,On,NEM,Brown Coal,-,2020
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,65282248,18133958,18696747,190230.0,18886977,,-,-,-,-,2020
ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,244361,67878,54077,0.0,54077,0.8,Off,Off-grid,Gas,-,2020
ESPERANCE POWER STATION PTY LTD,Corporate Total,C,-,244361,67878,54077,0.0,54077,,-,-,-,-,2020
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,266,74,0,255.0,255,0.0,On,NEM,Diesel,-,2020
ESSENTIAL ENERGY,Corporate Total,C,-,266,74,0,255.0,255,,-,-,-,-,2020
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,96975,26937,18780,0.0,18780,0.7,Off,Off-grid,Gas,-,2020
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,96975,26937,18780,0.0,18780,,-,-,-,-,2020
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,1052225,292285,0,993.0,993,0.0,On,NEM,Solar,-,2020
FINLEY SOLAR HOLDINGS PTY LTD,Corporate Total,C,-,1052225,292285,0,993.0,993,,-,-,-,-,2020
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,1082415,300671,183646,0.0,183646,0.61,Off,Off-grid,Gas,-,2020
FORTESCUE METALS GROUP LTD,Corporate Total,C,-,1082415,300671,183646,0.0,183646,,-,-,-,-,2020
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,373189,103664,0,0.0,0,0.0,On,NEM,Solar,-,2020
FS OAKEY 2 PTY LTD,Corporate Total,C,-,373189,103664,0,0.0,0,,-,-,-,-,2020
GENEX POWER LIMITED,Kidston Solar One - Solar - Qld,F,QLD,446066,123907,0,1196.0,1196,0.0,On,NEM,Solar,-,2020
GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,53452,14848,0,344.0,344,0.0,On,NEM,Solar,-,2020
GENEX POWER LIMITED,Corporate Total,C,-,499518,138755,0,1540.0,1540,,-,-,-,-,2020
GLENROWAN SUN FARM PTY LTD,Glenrowan West Solar Farm,F,VIC,50710,14086,5,93.0,98,0.0,On,NEM,Solar,-,2020
GLENROWAN SUN FARM PTY LTD,Corporate Total,C,-,50710,14086,5,93.0,98,,-,-,-,-,2020
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,559543,155429,2233,556.0,2789,0.01,On,NEM,Wind,-,2020
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,1042881,289689,73,265.0,338,0.0,On,NEM,Wind,-,2020
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Corporate Total,C,-,1602424,445118,2306,821.0,3127,,-,-,-,-,2020
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,941977,261661,146132,0.0,146132,0.56,On,SWIS,Gas,-,2020
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,941977,261661,146132,0.0,146132,,-,-,-,-,2020
GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,F,NSW,475866,132185,19,447.0,466,0.0,On,NEM,Solar,-,2020
GOONUMBLA HOLDINGS CO PTY. LTD.,Corporate Total,C,-,475866,132185,19,447.0,466,,-,-,-,-,2020
GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,F,NSW,299199,83111,2799,246.0,3045,0.03,On,NEM,Wind,-,2020
GRAND BARGAIN HOLDCO PTY LTD,Bango Wind Farm,F,NSW,473,131,2688,533.0,3221,20.48,On,NEM,Wind,-,2020
GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,F,NSW,1242465,345129,182,902.0,1084,0.0,On,NEM,Wind,-,2020
GRAND BARGAIN HOLDCO PTY LTD,Sapphire Wind Farm,F,NSW,2916126,810035,170,1619.0,1789,0.0,On,NEM,Wind,-,2020
GRAND BARGAIN HOLDCO PTY LTD,Corporate Total,C,-,4458263,1238406,5839,3300.0,9139,,-,-,-,-,2020
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1110745,308540,0,21.0,21,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,326190,90608,6,0.0,6,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,640427,177896,0,47.0,47,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1072070,297797,0,866.0,866,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,305062,84740,0,14.0,14,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,788919,219144,0,17.0,17,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,661049,183625,1,0.0,1,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,25258,7016,1738,0.0,1738,0.25,Off,Off-grid,Wind,-,2020
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,4044892,1123581,45,34.0,79,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,1430035,397232,3,599.0,602,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,52839,14677,4508,0.0,4508,0.31,Off,Off-grid,Wind,-,2020
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,256233,71176,0,33.0,33,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,61088,16969,0,1.0,1,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,158964,44157,0,4.0,4,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,798835,221899,0,47.0,47,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1542846,428568,19,54.0,73,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1072840,298011,0,686.0,686,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,395521,109867,0,25.0,25,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,305117,84755,0,23.0,23,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,18321,5089,0,0.0,0,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,4082604,1134057,0,1396.0,1396,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,2810674,780743,0,1751.0,1751,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,499442,138734,0,15.0,15,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,107273,29798,0,0.0,0,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,311981,86661,44977,1743.0,46720,0.52,On,NEM,Gas,-,2020
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2264778,629105,0,104.0,104,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1475792,409942,7,66.0,73,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,766197,212833,0,50.0,50,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,1670493,464026,1,155.0,156,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,901143,250318,3,33.0,36,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,319192,88664,2,70.0,72,0.0,On,NEM,Hydro,-,2020
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,-,30276820,8410228,51310,7854.0,59164,,-,-,-,-,2020
IMPACT INVESTMENT GROUP PTY LTD,Baking Board Solar Farm,F,QLD,136770,37992,15,71.0,86,0.0,On,NEM,Solar,-,2020
IMPACT INVESTMENT GROUP PTY LTD,Karratha Solar Power No 1 Pty Ltd,F,WA,6514,1810,0,10.0,10,0.0,On,NWIS,Solar,-,2020
IMPACT INVESTMENT GROUP PTY LTD,Maryrorough Solar Farm,F,QLD,180596,50166,11,102.0,113,0.0,On,NEM,Solar,-,2020
IMPACT INVESTMENT GROUP PTY LTD,Mount Majura Solar Farm,F,ACT,15086,4191,0,1.0,1,0.0,On,NEM,Solar,-,2020
IMPACT INVESTMENT GROUP PTY LTD,Swan Hill Solar Farm,F,VIC,131701,36584,2,65.0,67,0.0,On,NEM,Solar,-,2020
IMPACT INVESTMENT GROUP PTY LTD,Williamsdale Solar Farm,F,ACT,72758,20210,2,60.0,62,0.0,On,NEM,Solar,-,2020
