Accreditation code,Power station name,State,Installed capacity,Postcode,Fuel source(s),Accreditation start date,Suspension status,Baseline (MWh),Comment,_query,latitude,longitude,geocode_status,formatted_address
SRPVSAC3,Redmud Green Energy 52 - Solar - SA,SA,0.216,5550,Solar,31/05/2019,Unsuspended,0,,"Redmud Green Energy 52 - Solar - SA, SA, 5550, Australia",-34.1812186,140.7840005,OK,"Lot 41 Sturt Hwy, Paringa SA 5340, Australia"
SRPVWA82,BG Beachside 0.2MW - Solar WA,WA,0.2007,6035,Solar,30/05/2019,Unsuspended,0,,"BG Beachside 0.2MW - Solar WA, WA, 6035, Australia",-31.5387246,115.6308707,OK,"Beachside Parade, Yanchep WA 6035, Australia"
SRPVVCK4,Radio Frequency Systems Kilsyth Solar - VIC,VIC,0.3009,3137,Solar,30/05/2019,Unsuspended,0,,"Radio Frequency Systems Kilsyth Solar - VIC, VIC, 3137, Australia",-37.81595,145.3110706,OK,"38/40 Garden St, Kilsyth VIC 3137, Australia"
SRPVQLG4,Haughton Solar Farm - QLD,QLD,130.7453,4809,Solar,28/05/2019,Unsuspended,0,,"Haughton Solar Farm - QLD, QLD, 4809, Australia",-19.736582,147.0414676,OK,"Keith Venables Rd, Upper Haughton QLD 4809, Australia"
SRPVQLE8,NLSC North Lakes 0.36MW - Solar - QLD,QLD,0.3627,4509,Solar,24/05/2019,Unsuspended,0,,"NLSC North Lakes 0.36MW - Solar - QLD, QLD, 4509, Australia",-27.2372398,153.0249234,OK,"Joyner Cct, North Lakes QLD 4509, Australia"
SRPVQLE5,Stockland Cairns - Solar - QLD,QLD,1.687,4870,Solar,24/05/2019,Unsuspended,0,,"Stockland Cairns - Solar - QLD, QLD, 4870, Australia",-16.9447692,145.7397319,OK,"K11 Stockland Cairns, 537 Mulgrave Rd, Earlville QLD 4870, Australia"
SRPVVCK2,Yarram District Health Service - Solar - VIC,VIC,0.1497,3971,Solar,20/05/2019,Unsuspended,0,,"Yarram District Health Service - Solar - VIC, VIC, 3971, Australia",-38.5570526,146.6783588,OK,"85 Commercial Rd, Yarram VIC 3971, Australia"
SRPVQLE7,Cowboys 178kW Power Station - Solar - QLD,QLD,0.1783,4810,Solar,20/05/2019,Unsuspended,0,,"Cowboys 178kW Power Station - Solar - QLD, QLD, 4810, Australia",-19.259016,146.8170013,OK,"313-335 Flinders St, Townsville City QLD 4810, Australia"
SRPVSAB9,Redmud Green Energy 63 - Solar - SA,SA,0.216,5341,Solar,20/05/2019,Unsuspended,0,,"Redmud Green Energy 63 - Solar - SA, SA, 5341, Australia",-34.1812186,140.7840005,OK,"Lot 41 Sturt Hwy, Paringa SA 5340, Australia"
SRPVSAC1,Redmud Green Energy 49 - Solar - SA,SA,0.216,5652,Solar,20/05/2019,Unsuspended,0,,"Redmud Green Energy 49 - Solar - SA, SA, 5652, Australia",-34.1812186,140.7840005,OK,"Lot 41 Sturt Hwy, Paringa SA 5340, Australia"
SRPVSAC2,Redmud Green Energy 56 - Solar - SA,SA,0.22,5333,Solar,20/05/2019,Unsuspended,0,,"Redmud Green Energy 56 - Solar - SA, SA, 5333, Australia",-34.1812186,140.7840005,OK,"Lot 41 Sturt Hwy, Paringa SA 5340, Australia"
SRPVQLE4,Stockland Cleveland - Solar - QLD,QLD,0.5023,4163,Solar,17/05/2019,Unsuspended,0,,"Stockland Cleveland - Solar - QLD, QLD, 4163, Australia",-27.5255521,153.2684485,OK,"78 Middle St, Cleveland QLD 4163, Australia"
SRPVNSI5,Lindt Marsden Park Solar - NSW,NSW,0.3541,2765,Solar,16/05/2019,Unsuspended,0,,"Lindt Marsden Park Solar - NSW, NSW, 2765, Australia",-33.7180467,150.8398973,OK,"16 Hollinsworth Rd, Marsden Park NSW 2765, Australia"
SRPVSAC0,SA Produce Market - Solar - SA,SA,2.5006,5095,Solar,16/05/2019,Unsuspended,0,,"SA Produce Market - Solar - SA, SA, 5095, Australia",-34.8309564,138.6082974,OK,"Burma Rd, Pooraka SA 5095, Australia"
SRPVVCK1,Davies Bakery Broadmeadows Solar - VIC,VIC,0.3502,3047,Solar,15/05/2019,Unsuspended,0,,"Davies Bakery Broadmeadows Solar - VIC, VIC, 3047, Australia",-37.679414,144.939742,OK,"24 Military Rd, Broadmeadows VIC 3047, Australia"
SRPVNSI4,Todae Solar - BHG Taree - Solar w SGU NSW,NSW,0.2521,2430,Solar,14/05/2019,Unsuspended,0,,"Todae Solar - BHG Taree - Solar w SGU NSW, NSW, 2430, Australia",-31.9111159,152.453931,OK,"Taree NSW 2430, Australia"
SRPVVCK0,Marshall Pine Products Solar - VIC,VIC,0.1501,3217,Solar,10/05/2019,Unsuspended,0,,"Marshall Pine Products Solar - VIC, VIC, 3217, Australia",-38.19861290000001,144.3704183,OK,"63 Tannery Rd, Marshall VIC 3216, Australia"
SRPVVCJ7,San Carlo Home for the Aged - Solar - VIC,VIC,0.2321,3752,Solar,10/05/2019,Unsuspended,0,,"San Carlo Home for the Aged - Solar - VIC, VIC, 3752, Australia",-37.63958909999999,145.0978585,OK,"970 Plenty Rd, South Morang VIC 3752, Australia"
SRPVNSI3,Port Macquarie Base Hospital - Solar - NSW,NSW,0.6099,2444,Solar,10/05/2019,Unsuspended,0,,"Port Macquarie Base Hospital - Solar - NSW, NSW, 2444, Australia",-31.4519365,152.8782913,OK,"Wrights Rd, Port Macquarie NSW 2444, Australia"
SRPVVCJ9,"TIBALDI Centre Road, Clayton - Solar - VIC",VIC,1.0663,3168,Solar,10/05/2019,Unsuspended,0,,"TIBALDI Centre Road, Clayton - Solar - VIC, VIC, 3168, Australia",-37.92987979999999,145.133384,OK,"1513 Centre Rd, Clayton VIC 3168, Australia"
SRPVVCK3,Numurkah Solar - Solar - VIC,VIC,128.0305,3636,Solar,10/05/2019,Unsuspended,0,,"Numurkah Solar - Solar - VIC, VIC, 3636, Australia",-36.1596789,145.4738272,OK,"296 Wunghnu Rd, Drumanure VIC 3636, Australia"
WD00VC34,Yendon Wind Farm - VIC,VIC,144.4,3352,Wind,10/05/2019,Unsuspended,0,,"Yendon Wind Farm - VIC, VIC, 3352, Australia",-37.6304588,144.0218963,OK,"Lal Lal VIC 3352, Australia"
SRPVVCJ6,Scienceworks - Solar [w SGU] - VIC,VIC,0.3784,3015,Solar,8/05/2019,Unsuspended,0,,"Scienceworks - Solar [w SGU] - VIC, VIC, 3015, Australia",-37.8315109,144.8933119,OK,"2 Booker St, Spotswood VIC 3015, Australia"
SRPVNSI2,Emmaus Port Macquarie Solar - NSW,NSW,0.162,2444,Solar,3/05/2019,Unsuspended,0,,"Emmaus Port Macquarie Solar - NSW, NSW, 2444, Australia",-31.4645922,152.8920847,OK,"16 Colonel Barney Dr, Port Macquarie NSW 2444, Australia"
SRPVQLE3,Woods Grain Goondiwindi Solar - QLD,QLD,0.6977,4390,Solar,3/05/2019,Unsuspended,0,,"Woods Grain Goondiwindi Solar - QLD, QLD, 4390, Australia",-28.5424479,150.3012655,OK,"Goondiwindi QLD 4390, Australia"
SRPVVCJ5,VICINITY Somerton Road Roxburgh Park - Solar - VIC,VIC,1.4319,3064,Solar,3/05/2019,Unsuspended,0,,"VICINITY Somerton Road Roxburgh Park - Solar - VIC, VIC, 3064, Australia",-37.6398782,144.92286,OK,"Somerton Rd, Roxburgh Park VIC 3064, Australia"
SRPVVCI9,Stockland - The Pines Shopping Centre - Solar - VIC,VIC,0.6434,3109,Solar,1/05/2019,Unsuspended,0,,"Stockland - The Pines Shopping Centre - Solar - VIC, VIC, 3109, Australia",-37.7619566,145.1686409,OK,"181 Reynolds Rd, Doncaster East VIC 3109, Australia"
SRPVQLE0,Brisbane Racecourse Village - Solar - QLD,QLD,0.3511,4007,Solar,30/04/2019,Unsuspended,0,,"Brisbane Racecourse Village - Solar - QLD, QLD, 4007, Australia",-27.4272241,153.0718848,OK,"188 Nudgee Rd, Ascot QLD 4007, Australia"
SRPVNSI0,Ausgrid Ourimbah Solar - NSW,NSW,0.2092,2258,Solar,29/04/2019,Unsuspended,0,,"Ausgrid Ourimbah Solar - NSW, NSW, 2258, Australia",-33.3482401,151.3687352,OK,"7-17 Ourimbah Creek Rd, Ourimbah NSW 2258, Australia"
SRPVVCJ1,Lithocraft Graphics Truganina Solar - VIC,VIC,0.2244,3029,Solar,29/04/2019,Unsuspended,0,,"Lithocraft Graphics Truganina Solar - VIC, VIC, 3029, Australia",-37.819077,144.748571,OK,"3-7 Permas Way, Truganina VIC 3029, Australia"
SRPVVCJ0,Ivanhoe Grammar Plenty Campus Solar - VIC,VIC,0.3744,3754,Solar,29/04/2019,Unsuspended,0,,"Ivanhoe Grammar Plenty Campus Solar - VIC, VIC, 3754, Australia",-37.60581,145.1148807,OK,"Ivanhoe Grammar School - Plenty Valley Campus, 730 Bridge Inn Rd, Doreen VIC 3754, Australia"
SRPVQLE1,Oakey 2 Solar Farm - QLD,QLD,70.0988,4401,Solar,29/04/2019,Unsuspended,0,,"Oakey 2 Solar Farm - QLD, QLD, 4401, Australia",-27.4441771,151.722869,OK,"Oakey QLD 4401, Australia"
SRPVVCI8,Ryan & Mcnulty - Solar - VIC,VIC,0.3201,3672,Solar,24/04/2019,Unsuspended,0,,"Ryan & Mcnulty - Solar - VIC, VIC, 3672, Australia",-36.5431548,146.0091447,OK,"123 Sydney Rd, Benalla VIC 3672, Australia"
SRPVQLE2,Morayfield Health Hub Solar - QLD,QLD,0.4039,4506,Solar,24/04/2019,Unsuspended,0,,"Morayfield Health Hub Solar - QLD, QLD, 4506, Australia",-27.0981538,152.9506651,OK,"Ground Floor/19-31 Dickson Rd, Morayfield QLD 4506, Australia"
SRPVVCJ3,Catholic Regional College North Keilor Solar - VIC,VIC,0.2499,3038,Solar,23/04/2019,Unsuspended,0,,"Catholic Regional College North Keilor Solar - VIC, VIC, 3038, Australia",-37.6995769,144.8046137,OK,"1C Santa Monica Dr, Keilor Lodge VIC 3038, Australia"
SRPVSAB7,Redmud Green Energy 50 - Solar - SA,SA,0.216,5321,Solar,18/04/2019,Unsuspended,0,,"Redmud Green Energy 50 - Solar - SA, SA, 5321, Australia",-34.1812186,140.7840005,OK,"Lot 41 Sturt Hwy, Paringa SA 5340, Australia"
SRPVVCI7,Stockland Point Cook - Solar - VIC,VIC,1.5126,3030,Solar,18/04/2019,Unsuspended,0,,"Stockland Point Cook - Solar - VIC, VIC, 3030, Australia",-37.8833691,144.7353879,OK,"Level 1/2 Main St, Point Cook VIC 3030, Australia"
SRPVSAB8,Pirie Solar Farm - Solar - SA,SA,6.093,5540,Solar,18/04/2019,Unsuspended,0,,"Pirie Solar Farm - Solar - SA, SA, 5540, Australia",-33.1925518,138.0202698,OK,"Pirie St, Port Pirie South SA 5540, Australia"
SRPVVCJ2,VICINITY Hanover St Oakleigh - Solar - VIC,VIC,0.6346,3166,Solar,17/04/2019,Unsuspended,0,,"VICINITY Hanover St Oakleigh - Solar - VIC, VIC, 3166, Australia",-37.9012531,145.0919299,OK,"Hanover St, Oakleigh VIC 3166, Australia"
SRPVVCJ4,VICINITY Pascoe Vale Rd Broadmeadows - Solar - VIC,VIC,2.2075,3047,Solar,17/04/2019,Unsuspended,0,,"VICINITY Pascoe Vale Rd Broadmeadows - Solar - VIC, VIC, 3047, Australia",-37.6806613,144.9210264,OK,"Pascoe Vale Rd, Dallas VIC 3047, Australia"
SRPVNSI1,Beryl Solar Farm - NSW,NSW,110.9044,2852,Solar,15/04/2019,Unsuspended,0,,"Beryl Solar Farm - NSW, NSW, 2852, Australia",-32.3580309,149.4680762,OK,"245 Beryl Rd, Gulgong NSW 2852, Australia"
SRPVVCI4,Melbourne Museum - Solar - VIC,VIC,0.5333,3053,Solar,12/04/2019,Unsuspended,0,,"Melbourne Museum - Solar - VIC, VIC, 3053, Australia",-37.803273,144.9717408,OK,"11 Nicholson St, Carlton VIC 3053, Australia"
SRPVVCI6,W Ryan Abattoirs Pty Ltd - Solar - VIC,VIC,0.1749,3638,Solar,11/04/2019,Unsuspended,0,,"W Ryan Abattoirs Pty Ltd - Solar - VIC, VIC, 3638, Australia",-36.0388917,145.2038278,OK,"Yielima VIC 3638, Australia"
SRPVWA81,HD Plasma & Laser Cutting Services - Solar [w SGU] - WA,WA,0.1989,6163,Solar,11/04/2019,Suspended,0,,"HD Plasma & Laser Cutting Services - Solar [w SGU] - WA, WA, 6163, Australia",-32.104167,115.810493,OK,"81 Discovery Dr, Bibra Lake WA 6163, Australia"
SRPVNSH8,Charles Sturt University Albury 0.4MW - Solar NSW,NSW,0.4358,2640,Solar,11/04/2019,Unsuspended,0,,"Charles Sturt University Albury 0.4MW - Solar NSW, NSW, 2640, Australia",-36.0385364,146.9890476,OK,"386 Elizabeth Mitchell Dr, Thurgoona NSW 2640, Australia"
WD00VC33,Murra Warra Wind Farm Stage 1 - VIC,VIC,225.7,3401,Wind,9/04/2019,Unsuspended,0,,"Murra Warra Wind Farm Stage 1 - VIC, VIC, 3401, Australia",-36.43748310000001,142.2256038,OK,"Murra Warra VIC 3401, Australia"
SRPVVCI5,DuluxGroup Mickleham - Solar - VIC,VIC,0.3036,3064,Solar,4/04/2019,Unsuspended,0,,"DuluxGroup Mickleham - Solar - VIC, VIC, 3064, Australia",-37.5346231,144.9057665,OK,"Mickleham VIC 3064, Australia"
SRPVNSH9,MPC Alphadale 0.6MW - Solar NSW,NSW,0.6016,2480,Solar,4/04/2019,Unsuspended,0,,"MPC Alphadale 0.6MW - Solar NSW, NSW, 2480, Australia",-28.8301461,153.3640009,OK,"Alphadale Rd, New South Wales 2480, Australia"
WD00SA22,LGWF-Wind-SA,SA,212.4,5715,Wind,3/04/2019,Unsuspended,0,,"LGWF-Wind-SA, SA, 5715, Australia",-32.383461,137.2923893,OK,"Yalymboo SA 5715, Australia"
SRPVVCI3,Moreland Annex - Solar - VIC,VIC,0.1718,3058,Solar,1/04/2019,Unsuspended,0,,"Moreland Annex - Solar - VIC, VIC, 3058, Australia",-37.7343488,144.9666905,OK,"Batman VIC 3058, Australia"
SRPVVCI0,Genfac Plastics - Solar - VIC,VIC,1.2462,3175,Solar,1/04/2019,Unsuspended,0,,"Genfac Plastics - Solar - VIC, VIC, 3175, Australia",-38.0361495,145.2281591,OK,"951 Taylors Rd, Dandenong South VIC 3175, Australia"
SRPVSAB5,Richmond Grove PR2 - Solar - SA,SA,0.7832,5352,Solar,29/03/2019,Unsuspended,0,,"Richmond Grove PR2 - Solar - SA, SA, 5352, Australia",-34.56091079999999,138.9404364,OK,"Tanunda SA 5352, Australia"
SRPVSAB6,Safcol - Solar - SA,SA,0.4499,5112,Solar,28/03/2019,Unsuspended,0,,"Safcol - Solar - SA, SA, 5112, Australia",-34.746337,138.6587351,OK,"189 Philip Hwy, Elizabeth South SA 5112, Australia"
SRPVVCI1,Melbourne Truss Sumerton Solar - VIC,VIC,0.1323,3062,Solar,27/03/2019,Unsuspended,0,,"Melbourne Truss Sumerton Solar - VIC, VIC, 3062, Australia",-37.6331901,144.9524993,OK,"10 Cummins Dr, Somerton VIC 3062, Australia"
SRPVVCH7,Catholic Regional College Caroline Springs Solar - VIC,VIC,0.2992,3023,Solar,25/03/2019,Unsuspended,0,,"Catholic Regional College Caroline Springs Solar - VIC, VIC, 3023, Australia",-37.7305384,144.7397749,OK,"10-26 College St, Caroline Springs VIC 3023, Australia"
SRPVNSH6,Scentre Westfield Kotara 1.566 MW - Solar NSW,NSW,1.5667,2289,Solar,25/03/2019,Unsuspended,0,,"Scentre Westfield Kotara 1.566 MW - Solar NSW, NSW, 2289, Australia",-32.9422827,151.7110937,OK,"Northcott Dr, Kotara NSW 2289, Australia"
SRPVVCH8,SAFECORP GROUP LTD - Solar Braeside Vic,VIC,0.3847,3195,Solar,22/03/2019,Unsuspended,0,,"SAFECORP GROUP LTD - Solar Braeside Vic, VIC, 3195, Australia",-37.998767,145.121844,OK,"25-27 Park Way, Braeside VIC 3195, Australia"
SRPVSAB4,SIDDALL LANGHORNE CREEK-SOLAR-SA,SA,0.195,5255,Solar,21/03/2019,Unsuspended,0,,"SIDDALL LANGHORNE CREEK-SOLAR-SA, SA, 5255, Australia",-35.2962102,139.0370026,OK,"Langhorne Creek SA 5255, Australia"
SRPVQLD8,SNP Bowen Hills - Solar - QLD,QLD,0.2511,4006,Solar,20/03/2019,Unsuspended,0,,"SNP Bowen Hills - Solar - QLD, QLD, 4006, Australia",-27.452449,153.0330068,OK,"9/30 King St Myhealth Medical, entrance on, Brisbane Showgrounds, Y07 The Yards, Machinery St, Bowen Hills QLD 4006, Australia"
SRPVNT54,Gunbalanya (Oenpelli) Solar Power Station - NT,NT,0.6909,822,Solar,19/03/2019,Unsuspended,0,,"Gunbalanya (Oenpelli) Solar Power Station - NT, NT, 822, Australia",-12.3320023,133.0417802,OK,"Gunbalanya NT 0822, Australia"
SRPVVCH6,Catholic Regional College Sydenham Solar - VIC,VIC,0.4998,3037,Solar,15/03/2019,Unsuspended,0,,"Catholic Regional College Sydenham Solar - VIC, VIC, 3037, Australia",-37.69838,144.7710295,OK,"380 Sydenham Rd, Sydenham VIC 3037, Australia"
SRPVVCH4,Catholic Regional College Melton Solar - VIC,VIC,0.2998,3337,Solar,14/03/2019,Unsuspended,0,,"Catholic Regional College Melton Solar - VIC, VIC, 3337, Australia",-37.6983843,144.7710467,OK,"380 Sydenham Rd, Sydenham VIC 3037, Australia"
SRPVVCH3,HMGEM Dandenong South Solar - VIC,VIC,0.2999,3175,Solar,14/03/2019,Unsuspended,0,,"HMGEM Dandenong South Solar - VIC, VIC, 3175, Australia",-38.023792,145.217138,OK,"5 Monterey Rd, Dandenong South VIC 3175, Australia"
SRPVVCH2,Stockland Mall Wendouree - Solar - VIC,VIC,1.2932,3355,Solar,14/03/2019,Unsuspended,0,,"Stockland Mall Wendouree - Solar - VIC, VIC, 3355, Australia",-37.5343847,143.8239425,OK,"Norman Street &, Gillies St N, Wendouree VIC 3355, Australia"
SRPVSAB3,"VICINITY Beach Rd, Colonnades - Solar - SA",SA,1.784,5168,Solar,14/03/2019,Unsuspended,0,,"VICINITY Beach Rd, Colonnades - Solar - SA, SA, 5168, Australia",-35.1414693,138.4965189,OK,"Beach Rd, Noarlunga Centre SA 5168, Australia"
SRPVVCI2,Sealane Heidelberg West Solar - VIC,VIC,0.3764,3081,Solar,12/03/2019,Unsuspended,0,,"Sealane Heidelberg West Solar - VIC, VIC, 3081, Australia",-37.7288207,145.0432021,OK,"76 Sheehan Rd, Heidelberg West VIC 3081, Australia"
SRPVVCH1,AW Bell Dandenong South Solar - VIC,VIC,0.2842,3175,Solar,8/03/2019,Unsuspended,0,,"AW Bell Dandenong South Solar - VIC, VIC, 3175, Australia",-38.0335122,145.2292232,OK,"145 Abbotts Rd, Dandenong South VIC 3175, Australia"
SRPVNSH7,Shell Cove Shopping Centre - Solar - NSW,NSW,0.3153,2529,Solar,8/03/2019,Unsuspended,0,,"Shell Cove Shopping Centre - Solar - NSW, NSW, 2529, Australia",-34.58831,150.865753,OK,"Shell Cove Shopping Centre, Shell Cove NSW 2529, Australia"
SRPVVCH9,Southern Colour Keysborough Solar - VIC,VIC,0.36,3173,Solar,8/03/2019,Unsuspended,0,,"Southern Colour Keysborough Solar - VIC, VIC, 3173, Australia",-38.0042683,145.1706992,OK,"Keysborough VIC 3173, Australia"
SRPVNSH4,Woolworths Prestons - Solar - NSW,NSW,0.4004,2170,Solar,8/03/2019,Unsuspended,0,,"Woolworths Prestons - Solar - NSW, NSW, 2170, Australia",-33.9521293,150.8553619,OK,"Shop 10/1985 Camden Valley Wy, Prestons NSW 2170, Australia"
SRPVNSH5,Sell and Parker Blacktown Solar - NSW,NSW,0.4542,2148,Solar,8/03/2019,Unsuspended,0,,"Sell and Parker Blacktown Solar - NSW, NSW, 2148, Australia",-33.7499854,150.9109375,OK,"45 Tattersall Rd, Kings Park NSW 2148, Australia"
SRPVSAA9,Trinity College Gawler - Solar w SGU - SA,SA,1.0068,5116,Solar,7/03/2019,Unsuspended,0,,"Trinity College Gawler - Solar w SGU - SA, SA, 5116, Australia",-34.6336951,138.7241621,OK,"Evanston South SA 5116, Australia"
SRPVSAA8,Trinity College Gawler River - Solar w SGU - SA,SA,0.1344,5117,Solar,6/03/2019,Unsuspended,0,,"Trinity College Gawler River - Solar w SGU - SA, SA, 5117, Australia",-34.6378872,138.6469499,OK,"Heaslip Rd, Angle Vale SA 5117, Australia"
SRPVSAB0,Moonta WWTP - Solar - SA,SA,0.1498,5558,Solar,6/03/2019,Unsuspended,0,,"Moonta WWTP - Solar - SA, SA, 5558, Australia",-34.0692119,137.5850998,OK,"Moonta SA 5558, Australia"
SRPVSAB1,Wallaroo WWTP- Solar - SA,SA,0.1498,5556,Solar,6/03/2019,Unsuspended,0,,"Wallaroo WWTP- Solar - SA, SA, 5556, Australia",-33.9331257,137.6267997,OK,"Wallaroo SA 5556, Australia"
SRPVNSC7,Ausgrid Silverwater - Solar NSW,NSW,0.2457,2128,Solar,6/03/2019,Unsuspended,0,,"Ausgrid Silverwater - Solar NSW, NSW, 2128, Australia",-33.8305856,151.0477442,OK,"48-50 Holker St, Silverwater NSW 2128, Australia"
SRPVSA97,Redmud Green Energy 44 - Solar - SA,SA,0.216,5341,Solar,4/03/2019,Unsuspended,0,,"Redmud Green Energy 44 - Solar - SA, SA, 5341, Australia",-34.1812186,140.7840005,OK,"Lot 41 Sturt Hwy, Paringa SA 5340, Australia"
SRPVVCH5,Pureharvest - Solar - VIC,VIC,0.8799,3818,Solar,4/03/2019,Unsuspended,0,,"Pureharvest - Solar - VIC, VIC, 3818, Australia",-38.1428527,145.8589019,OK,"35 Lardner Rd, Drouin VIC 3818, Australia"
BEBGNS34,Lidcombe Brewery - Biogas cogeneration - NSW,NSW,2.0,2141,Biomass,4/03/2019,Unsuspended,0,,"Lidcombe Brewery - Biogas cogeneration - NSW, NSW, 2141, Australia",-33.8616915,151.0423034,OK,"Lidcombe NSW 2141, Australia"
SRPVSAA7,Trinity College Blakeview - Solar w SGU - SA,SA,0.162,5114,Solar,1/03/2019,Unsuspended,0,,"Trinity College Blakeview - Solar w SGU - SA, SA, 5114, Australia",-34.689063,138.7015343,OK,"3 Inbarendi Dr, Blakeview SA 5114, Australia"
SRPVSAB2,Rowland Flat PR1 - Solar w SGU - SA,SA,2.3376,5352,Solar,1/03/2019,Unsuspended,0,,"Rowland Flat PR1 - Solar w SGU - SA, SA, 5352, Australia",-34.5738087,138.9325436,OK,"Rowland Flat SA 5352, Australia"
SRPVQLD7,Nerang Library Solar - QLD,QLD,0.1686,4211,Solar,28/02/2019,Unsuspended,0,,"Nerang Library Solar - QLD, QLD, 4211, Australia",-27.991503,153.3359838,OK,"Corner White and, Price St, Nerang QLD 4211, Australia"
BEBGVC22,Blackwood Piggery PTY LTD - Biogas - VIC,VIC,0.04,3824,Biomass,27/02/2019,Unsuspended,0,,"Blackwood Piggery PTY LTD - Biogas - VIC, VIC, 3824, Australia",-38.2124182,146.1614853,OK,"Blackwood Ct, Trafalgar VIC 3824, Australia"
SRPVNSH3,Ausgrid Muswellbrook Solar - NSW,NSW,0.1999,2333,Solar,27/02/2019,Unsuspended,0,,"Ausgrid Muswellbrook Solar - NSW, NSW, 2333, Australia",-32.2953376,150.874237,OK,"41 Thomas Mitchell Dr, Muswellbrook NSW 2333, Australia"
SRPVWA80,Northam Solar Farm - SOLAR - WA,WA,11.424,6401,Solar,27/02/2019,Unsuspended,0,,"Northam Solar Farm - SOLAR - WA, WA, 6401, Australia",-31.6520334,116.7113795,OK,"8PX6+5H, Muluckine WA 6401, Australia"
SRPVSAA3,Doroga Power Station - Solar - SA,SA,0.2304,5700,Solar,26/02/2019,Unsuspended,0,,"Doroga Power Station - Solar - SA, SA, 5700, Australia",-32.6009669,137.8624914,OK,"Mundallio SA 5700, Australia"
SRPVSAA5,ProTen SA Farm 6 - Solar - SA,SA,0.264,5550,Solar,22/02/2019,Unsuspended,0,,"ProTen SA Farm 6 - Solar - SA, SA, 5550, Australia",-30.0002315,136.2091547,OK,"South Australia, Australia"
SRPVSAA4,ProTen SA Farm 5 - Solar - SA,SA,0.3113,5550,Solar,22/02/2019,Unsuspended,0,,"ProTen SA Farm 5 - Solar - SA, SA, 5550, Australia",-30.0002315,136.2091547,OK,"South Australia, Australia"
SRPVNT53,Wurrumiyanga (Nguiu/Bathurst Island) Solar Power Station - NT,NT,1.1005,822,Solar,21/02/2019,Unsuspended,0,,"Wurrumiyanga (Nguiu/Bathurst Island) Solar Power Station - NT, NT, 822, Australia",-11.752882,130.6393919,OK,"Wurrumiyanga, Wurrumiyanga NT 0822, Australia"
SRPVNSG9,Ausgrid Dee Why (Cromer) - Solar NSW,NSW,0.1287,2099,Solar,20/02/2019,Unsuspended,0,,"Ausgrid Dee Why (Cromer) - Solar NSW, NSW, 2099, Australia",-33.7338361,151.2835134,OK,"21 Middleton Rd, Cromer NSW 2099, Australia"
SRPVNSH0,Cochlear Macquarie Park - Solar - NSW,NSW,0.1781,2113,Solar,20/02/2019,Unsuspended,0,,"Cochlear Macquarie Park - Solar - NSW, NSW, 2113, Australia",-33.777317,151.1136474,OK,"1 University Ave, Macquarie Park NSW 2113, Australia"
SRPVSAA2,Green Gold 2 - Solar - SA,SA,1.08,5342,Solar,20/02/2019,Unsuspended,0,,"Green Gold 2 - Solar - SA, SA, 5342, Australia",-34.2003327,140.5756887,OK,"Monash SA 5342, Australia"
SRPVNT49,Bulman Solar Power Station - NT,NT,0.1021,852,Solar,18/02/2019,Unsuspended,0,,"Bulman Solar Power Station - NT, NT, 852, Australia",-13.663028,134.3317308,OK,"Bulman Weemol NT 0852, Australia"
SRPVNSG8,Lismore Central - Solar - NSW,NSW,0.1835,2480,Solar,18/02/2019,Unsuspended,0,,"Lismore Central - Solar - NSW, NSW, 2480, Australia",-28.8106963,153.2765612,OK,"44 Carrington St, Lismore NSW 2480, Australia"
SRPVWA79,St. Catherine's College - Solar - WA,WA,0.1914,6009,Solar,18/02/2019,Unsuspended,0,,"St. Catherine's College - Solar - WA, WA, 6009, Australia",-31.9749755,115.8163452,OK,"2 Park Rd, Crawley WA 6009, Australia"
SRPVQLD5,Stockland Burleigh Heads - Solar - QLD,QLD,1.5843,4220,Solar,18/02/2019,Unsuspended,0,,"Stockland Burleigh Heads - Solar - QLD, QLD, 4220, Australia",-28.097797,153.441343,OK,"Stockland Burleigh Heads, Burleigh Waters QLD 4220, Australia"
BEBGNS33,Rivalea Corowa - Agricultural Waste - NSW,NSW,1.65,2646,Biomass,18/02/2019,Unsuspended,0,,"Rivalea Corowa - Agricultural Waste - NSW, NSW, 2646, Australia",-35.9987228,146.3910957,OK,"Albury Road, Corowa NSW 2646, Australia"
